GeoAreaName;GeoAreaCode;SeriesDescription;SeriesCode;TimePeriod;Value;Source;Location;Sex;TypeofProduct;GroundsOfDiscrimination;Units
Africa Eastern and Southern;AFE;GDP (current US$);NY.GDP.MKTP.CD;1960;24210632546.4092;World Bank;;;;;USD
Africa Western and Central;AFW;GDP (current US$);NY.GDP.MKTP.CD;1960;11904954209.7913;World Bank;;;;;USD
Australia;AUS;GDP (current US$);NY.GDP.MKTP.CD;1960;18607682977.2293;World Bank;;;;;USD
Austria;AUT;GDP (current US$);NY.GDP.MKTP.CD;1960;6624086313.14334;World Bank;;;;;USD
Burundi;BDI;GDP (current US$);NY.GDP.MKTP.CD;1960;195999989.80792;World Bank;;;;;USD
Belgium;BEL;GDP (current US$);NY.GDP.MKTP.CD;1960;11810619368.3874;World Bank;;;;;USD
Benin;BEN;GDP (current US$);NY.GDP.MKTP.CD;1960;226195578.434497;World Bank;;;;;USD
Burkina Faso;BFA;GDP (current US$);NY.GDP.MKTP.CD;1960;330442815.821186;World Bank;;;;;USD
Bangladesh;BGD;GDP (current US$);NY.GDP.MKTP.CD;1960;4274894083.33333;World Bank;;;;;USD
Bahamas; The;GDP (current US$);NY.GDP.MKTP.CD;1960;169735993.889504;World Bank;;;;;USD
Belize;BLZ;GDP (current US$);NY.GDP.MKTP.CD;1960;28072478.0724781;World Bank;;;;;USD
Bermuda;BMU;GDP (current US$);NY.GDP.MKTP.CD;1960;72400000.0;World Bank;;;;;USD
Bolivia;BOL;GDP (current US$);NY.GDP.MKTP.CD;1960;373250000.0;World Bank;;;;;USD
Brazil;BRA;GDP (current US$);NY.GDP.MKTP.CD;1960;17030465539.3906;World Bank;;;;;USD
Barbados;BRB;GDP (current US$);NY.GDP.MKTP.CD;1960;80021846.9120401;World Bank;;;;;USD
Botswana;BWA;GDP (current US$);NY.GDP.MKTP.CD;1960;30411413.6552828;World Bank;;;;;USD
Central African Republic;CAF;GDP (current US$);NY.GDP.MKTP.CD;1960;112155598.492157;World Bank;;;;;USD
Canada;CAN;GDP (current US$);NY.GDP.MKTP.CD;1960;40563768946.9503;World Bank;;;;;USD
Switzerland;CHE;GDP (current US$);NY.GDP.MKTP.CD;1960;10412232620.5258;World Bank;;;;;USD
Chile;CHL;GDP (current US$);NY.GDP.MKTP.CD;1960;4110000000.0;World Bank;;;;;USD
China;CHN;GDP (current US$);NY.GDP.MKTP.CD;1960;59716249310.9742;World Bank;;;;;USD
Cote d'Ivoire;CIV;GDP (current US$);NY.GDP.MKTP.CD;1960;546203559.344361;World Bank;;;;;USD
Cameroon;CMR;GDP (current US$);NY.GDP.MKTP.CD;1960;614206068.497266;World Bank;;;;;USD
Congo; Dem. Rep.;GDP (current US$);NY.GDP.MKTP.CD;1960;3359404117.64706;World Bank;;;;;USD
Congo; Rep.;GDP (current US$);NY.GDP.MKTP.CD;1960;131731862.783017;World Bank;;;;;USD
Colombia;COL;GDP (current US$);NY.GDP.MKTP.CD;1960;4031152976.63904;World Bank;;;;;USD
Costa Rica;CRI;GDP (current US$);NY.GDP.MKTP.CD;1960;507513829.994855;World Bank;;;;;USD
Caribbean small states;CSS;GDP (current US$);NY.GDP.MKTP.CD;1960;641146358.588231;World Bank;;;;;USD
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;1960;84619845881.2608;World Bank;;;;;USD
Denmark;DNK;GDP (current US$);NY.GDP.MKTP.CD;1960;6361166544.50349;World Bank;;;;;USD
Dominican Republic;DOM;GDP (current US$);NY.GDP.MKTP.CD;1960;672399700.0;World Bank;;;;;USD
Algeria;DZA;GDP (current US$);NY.GDP.MKTP.CD;1960;2723615451.30098;World Bank;;;;;USD
East Asia & Pacific (excluding high income);EAP;GDP (current US$);NY.GDP.MKTP.CD;1960;80752362533.5747;World Bank;;;;;USD
Early-demographic dividend;EAR;GDP (current US$);NY.GDP.MKTP.CD;1960;151408515299.426;World Bank;;;;;USD
East Asia & Pacific;EAS;GDP (current US$);NY.GDP.MKTP.CD;1960;157146103914.433;World Bank;;;;;USD
Europe & Central Asia;ECS;GDP (current US$);NY.GDP.MKTP.CD;1960;426424801995.06;World Bank;;;;;USD
Ecuador;ECU;GDP (current US$);NY.GDP.MKTP.CD;1960;2069464937.19791;World Bank;;;;;USD
Egypt; Arab Rep.;GDP (current US$);NY.GDP.MKTP.CD;1960;4206270175.31699;World Bank;;;;;USD
Euro area;EMU;GDP (current US$);NY.GDP.MKTP.CD;1960;251413246919.607;World Bank;;;;;USD
Spain;ESP;GDP (current US$);NY.GDP.MKTP.CD;1960;12424514013.7604;World Bank;;;;;USD
Ethiopia;ETH;GDP (current US$);NY.GDP.MKTP.CD;1960;1610511693.84215;World Bank;;;;;USD
European Union;EUU;GDP (current US$);NY.GDP.MKTP.CD;1960;284932124120.844;World Bank;;;;;USD
Fragile and conflict affected situations;FCS;GDP (current US$);NY.GDP.MKTP.CD;1960;34157915798.1707;World Bank;;;;;USD
Finland;FIN;GDP (current US$);NY.GDP.MKTP.CD;1960;5279481824.12983;World Bank;;;;;USD
Fiji;FJI;GDP (current US$);NY.GDP.MKTP.CD;1960;112328422.113084;World Bank;;;;;USD
France;FRA;GDP (current US$);NY.GDP.MKTP.CD;1960;61756878990.3;World Bank;;;;;USD
Gabon;GAB;GDP (current US$);NY.GDP.MKTP.CD;1960;141468977.799846;World Bank;;;;;USD
United Kingdom;GBR;GDP (current US$);NY.GDP.MKTP.CD;1960;73233967692.1028;World Bank;;;;;USD
Ghana;GHA;GDP (current US$);NY.GDP.MKTP.CD;1960;1217230094.97205;World Bank;;;;;USD
Greece;GRC;GDP (current US$);NY.GDP.MKTP.CD;1960;4274890306.82895;World Bank;;;;;USD
Guatemala;GTM;GDP (current US$);NY.GDP.MKTP.CD;1960;1043599900.0;World Bank;;;;;USD
Guyana;GUY;GDP (current US$);NY.GDP.MKTP.CD;1960;170216241.126064;World Bank;;;;;USD
High income;HIC;GDP (current US$);NY.GDP.MKTP.CD;1960;1092551546744.34;World Bank;;;;;USD
Hong Kong SAR; China;GDP (current US$);NY.GDP.MKTP.CD;1960;1320796651.69457;World Bank;;;;;USD
Honduras;HND;GDP (current US$);NY.GDP.MKTP.CD;1960;335650000.0;World Bank;;;;;USD
Heavily indebted poor countries (HIPC);HPC;GDP (current US$);NY.GDP.MKTP.CD;1960;21764253547.1734;World Bank;;;;;USD
Haiti;HTI;GDP (current US$);NY.GDP.MKTP.CD;1960;273187200.0;World Bank;;;;;USD
IBRD only;IBD;GDP (current US$);NY.GDP.MKTP.CD;1960;317482813174.278;World Bank;;;;;USD
IDA & IBRD total;IBT;GDP (current US$);NY.GDP.MKTP.CD;1960;361892242003.139;World Bank;;;;;USD
IDA total;IDA;GDP (current US$);NY.GDP.MKTP.CD;1960;43246282845.0915;World Bank;;;;;USD
IDA blend;IDB;GDP (current US$);NY.GDP.MKTP.CD;1960;11879974957.7978;World Bank;;;;;USD
IDA only;IDX;GDP (current US$);NY.GDP.MKTP.CD;1960;32343504360.8959;World Bank;;;;;USD
India;IND;GDP (current US$);NY.GDP.MKTP.CD;1960;37029883876.1839;World Bank;;;;;USD
Ireland;IRL;GDP (current US$);NY.GDP.MKTP.CD;1960;1998550221.80554;World Bank;;;;;USD
Iran; Islamic Rep.;GDP (current US$);NY.GDP.MKTP.CD;1960;4199134389.90099;World Bank;;;;;USD
Iraq;IRQ;GDP (current US$);NY.GDP.MKTP.CD;1960;1537252193.09912;World Bank;;;;;USD
Iceland;ISL;GDP (current US$);NY.GDP.MKTP.CD;1960;252169712.042125;World Bank;;;;;USD
Israel;ISR;GDP (current US$);NY.GDP.MKTP.CD;1960;3064824613.79481;World Bank;;;;;USD
Italy;ITA;GDP (current US$);NY.GDP.MKTP.CD;1960;42012422612.3955;World Bank;;;;;USD
Jamaica;JAM;GDP (current US$);NY.GDP.MKTP.CD;1960;699064380.374248;World Bank;;;;;USD
Japan;JPN;GDP (current US$);NY.GDP.MKTP.CD;1960;47419238274.4619;World Bank;;;;;USD
Kenya;KEN;GDP (current US$);NY.GDP.MKTP.CD;1960;791265459.493816;World Bank;;;;;USD
St. Kitts and Nevis;KNA;GDP (current US$);NY.GDP.MKTP.CD;1960;12366635.7500773;World Bank;;;;;USD
Korea; Rep.;GDP (current US$);NY.GDP.MKTP.CD;1960;3958811881.18812;World Bank;;;;;USD
Latin America & Caribbean (excluding high income);LAC;GDP (current US$);NY.GDP.MKTP.CD;1960;68130522456.4681;World Bank;;;;;USD
Liberia;LBR;GDP (current US$);NY.GDP.MKTP.CD;1960;190495600.0;World Bank;;;;;USD
Libya;LBY;GDP (current US$);NY.GDP.MKTP.CD;1960;401644248.9423;World Bank;;;;;USD
Latin America & Caribbean;LCN;GDP (current US$);NY.GDP.MKTP.CD;1960;84329838400.4279;World Bank;;;;;USD
Least developed countries: UN classification;LDC;GDP (current US$);NY.GDP.MKTP.CD;1960;28125007491.2245;World Bank;;;;;USD
Low income;LIC;GDP (current US$);NY.GDP.MKTP.CD;1960;14591716825.8757;World Bank;;;;;USD
Sri Lanka;LKA;GDP (current US$);NY.GDP.MKTP.CD;1960;1409873949.57983;World Bank;;;;;USD
Lower middle income;LMC;GDP (current US$);NY.GDP.MKTP.CD;1960;85185625016.4477;World Bank;;;;;USD
Low & middle income;LMY;GDP (current US$);NY.GDP.MKTP.CD;1960;276980151259.581;World Bank;;;;;USD
Lesotho;LSO;GDP (current US$);NY.GDP.MKTP.CD;1960;34579986.1680055;World Bank;;;;;USD
Late-demographic dividend;LTE;GDP (current US$);NY.GDP.MKTP.CD;1960;183039562224.255;World Bank;;;;;USD
Luxembourg;LUX;GDP (current US$);NY.GDP.MKTP.CD;1960;709941874.044355;World Bank;;;;;USD
Morocco;MAR;GDP (current US$);NY.GDP.MKTP.CD;1960;2037154741.93211;World Bank;;;;;USD
Madagascar;MDG;GDP (current US$);NY.GDP.MKTP.CD;1960;673081724.751168;World Bank;;;;;USD
Middle East & North Africa;MEA;GDP (current US$);NY.GDP.MKTP.CD;1960;25169910581.9324;World Bank;;;;;USD
Mexico;MEX;GDP (current US$);NY.GDP.MKTP.CD;1960;13040000000.0;World Bank;;;;;USD
Middle income;MIC;GDP (current US$);NY.GDP.MKTP.CD;1960;263792074041.093;World Bank;;;;;USD
Myanmar;MMR;GDP (current US$);NY.GDP.MKTP.CD;1960;545098447.640862;World Bank;;;;;USD
Middle East & North Africa (excluding high income);MNA;GDP (current US$);NY.GDP.MKTP.CD;1960;18009066976.6514;World Bank;;;;;USD
Mauritius;MUS;GDP (current US$);NY.GDP.MKTP.CD;1960;162089563.829564;World Bank;;;;;USD
Malaysia;MYS;GDP (current US$);NY.GDP.MKTP.CD;1960;1916229477.13657;World Bank;;;;;USD
North America;NAC;GDP (current US$);NY.GDP.MKTP.CD;1960;582624755153.847;World Bank;;;;;USD
Niger;NER;GDP (current US$);NY.GDP.MKTP.CD;1960;449526873.29589;World Bank;;;;;USD
Nigeria;NGA;GDP (current US$);NY.GDP.MKTP.CD;1960;4196174501.5302;World Bank;;;;;USD
Nicaragua;NIC;GDP (current US$);NY.GDP.MKTP.CD;1960;227223322.141537;World Bank;;;;;USD
Netherlands;NLD;GDP (current US$);NY.GDP.MKTP.CD;1960;13282979014.563;World Bank;;;;;USD
Norway;NOR;GDP (current US$);NY.GDP.MKTP.CD;1960;5197398721.41367;World Bank;;;;;USD
Nepal;NPL;GDP (current US$);NY.GDP.MKTP.CD;1960;508334413.965087;World Bank;;;;;USD
New Zealand;NZL;GDP (current US$);NY.GDP.MKTP.CD;1960;5536098606.29231;World Bank;;;;;USD
OECD members;OED;GDP (current US$);NY.GDP.MKTP.CD;1960;1061139061863.14;World Bank;;;;;USD
Oman;OMN;GDP (current US$);NY.GDP.MKTP.CD;1960;44234653.976659;World Bank;;;;;USD
Pakistan;PAK;GDP (current US$);NY.GDP.MKTP.CD;1960;3749265014.69971;World Bank;;;;;USD
Panama;PAN;GDP (current US$);NY.GDP.MKTP.CD;1960;537147100.0;World Bank;;;;;USD
Peru;PER;GDP (current US$);NY.GDP.MKTP.CD;1960;2571986572.12719;World Bank;;;;;USD
Philippines;PHL;GDP (current US$);NY.GDP.MKTP.CD;1960;7515894110.56487;World Bank;;;;;USD
Papua New Guinea;PNG;GDP (current US$);NY.GDP.MKTP.CD;1960;230496036.879366;World Bank;;;;;USD
Pre-demographic dividend;PRE;GDP (current US$);NY.GDP.MKTP.CD;1960;24374805009.0909;World Bank;;;;;USD
Puerto Rico;PRI;GDP (current US$);NY.GDP.MKTP.CD;1960;1691900000.0;World Bank;;;;;USD
Portugal;PRT;GDP (current US$);NY.GDP.MKTP.CD;1960;3339150157.85605;World Bank;;;;;USD
Paraguay;PRY;GDP (current US$);NY.GDP.MKTP.CD;1960;288884368.016934;World Bank;;;;;USD
Post-demographic dividend;PST;GDP (current US$);NY.GDP.MKTP.CD;1960;1036595543314.38;World Bank;;;;;USD
Rwanda;RWA;GDP (current US$);NY.GDP.MKTP.CD;1960;119000024.0;World Bank;;;;;USD
South Asia;SAS;GDP (current US$);NY.GDP.MKTP.CD;1960;47274328378.8543;World Bank;;;;;USD
Saudi Arabia;SAU;GDP (current US$);NY.GDP.MKTP.CD;1960;1748124063.55556;World Bank;;;;;USD
Sudan;SDN;GDP (current US$);NY.GDP.MKTP.CD;1960;1126364161.7644;World Bank;;;;;USD
Senegal;SEN;GDP (current US$);NY.GDP.MKTP.CD;1960;1003692370.46869;World Bank;;;;;USD
Singapore;SGP;GDP (current US$);NY.GDP.MKTP.CD;1960;704751700.302494;World Bank;;;;;USD
Sierra Leone;SLE;GDP (current US$);NY.GDP.MKTP.CD;1960;322009961.547048;World Bank;;;;;USD
Somalia;SOM;GDP (current US$);NY.GDP.MKTP.CD;1960;180459936.776025;World Bank;;;;;USD
Sub-Saharan Africa (excluding high income);SSA;GDP (current US$);NY.GDP.MKTP.CD;1960;35988399588.8194;World Bank;;;;;USD
Sub-Saharan Africa;SSF;GDP (current US$);NY.GDP.MKTP.CD;1960;35999878594.0433;World Bank;;;;;USD
Suriname;SUR;GDP (current US$);NY.GDP.MKTP.CD;1960;99650000.0;World Bank;;;;;USD
Sweden;SWE;GDP (current US$);NY.GDP.MKTP.CD;1960;15930258332.069;World Bank;;;;;USD
Eswatini;SWZ;GDP (current US$);NY.GDP.MKTP.CD;1960;35076845.9692616;World Bank;;;;;USD
Seychelles;SYC;GDP (current US$);NY.GDP.MKTP.CD;1960;12012024.6246505;World Bank;;;;;USD
Syrian Arab Republic;SYR;GDP (current US$);NY.GDP.MKTP.CD;1960;857704413.407821;World Bank;;;;;USD
Chad;TCD;GDP (current US$);NY.GDP.MKTP.CD;1960;313582728.147574;World Bank;;;;;USD
East Asia & Pacific (IDA & IBRD countries);TEA;GDP (current US$);NY.GDP.MKTP.CD;1960;80669679176.8241;World Bank;;;;;USD
Togo;TGO;GDP (current US$);NY.GDP.MKTP.CD;1960;171057069.137772;World Bank;;;;;USD
Thailand;THA;GDP (current US$);NY.GDP.MKTP.CD;1960;2760750860.62197;World Bank;;;;;USD
Latin America & the Caribbean (IDA & IBRD countries);TLA;GDP (current US$);NY.GDP.MKTP.CD;1960;79359156748.2322;World Bank;;;;;USD
Middle East & North Africa (IDA & IBRD countries);TMN;GDP (current US$);NY.GDP.MKTP.CD;1960;17842510180.4703;World Bank;;;;;USD
South Asia (IDA & IBRD);TSA;GDP (current US$);NY.GDP.MKTP.CD;1960;47274328378.8543;World Bank;;;;;USD
Sub-Saharan Africa (IDA & IBRD countries);TSS;GDP (current US$);NY.GDP.MKTP.CD;1960;35999878594.0433;World Bank;;;;;USD
Trinidad and Tobago;TTO;GDP (current US$);NY.GDP.MKTP.CD;1960;535673252.260337;World Bank;;;;;USD
Turkiye;TUR;GDP (current US$);NY.GDP.MKTP.CD;1960;7566666666.66667;World Bank;;;;;USD
Tanzania;TZA;GDP (current US$);NY.GDP.MKTP.CD;1960;2651729807.38808;World Bank;;;;;USD
Uganda;UGA;GDP (current US$);NY.GDP.MKTP.CD;1960;423145605.043164;World Bank;;;;;USD
Upper middle income;UMC;GDP (current US$);NY.GDP.MKTP.CD;1960;179283983325.459;World Bank;;;;;USD
Uruguay;URY;GDP (current US$);NY.GDP.MKTP.CD;1960;1242289239.20493;World Bank;;;;;USD
United States;USA;GDP (current US$);NY.GDP.MKTP.CD;1960;541988586206.897;World Bank;;;;;USD
St. Vincent and the Grenadines;VCT;GDP (current US$);NY.GDP.MKTP.CD;1960;13066634.0000817;World Bank;;;;;USD
Venezuela; RB;GDP (current US$);NY.GDP.MKTP.CD;1960;7663938303.07172;World Bank;;;;;USD
World;WLD;GDP (current US$);NY.GDP.MKTP.CD;1960;1371947205151.18;World Bank;;;;;USD
South Africa;ZAF;GDP (current US$);NY.GDP.MKTP.CD;1960;8748596500.5614;World Bank;;;;;USD
Zambia;ZMB;GDP (current US$);NY.GDP.MKTP.CD;1960;698739720.783607;World Bank;;;;;USD
Zimbabwe;ZWE;GDP (current US$);NY.GDP.MKTP.CD;1960;1052990400.0;World Bank;;;;;USD
Africa Eastern and Southern;AFE;GDP (current US$);NY.GDP.MKTP.CD;1961;24963977550.732;World Bank;;;;;USD
Africa Western and Central;AFW;GDP (current US$);NY.GDP.MKTP.CD;1961;12707877772.0913;World Bank;;;;;USD
Arab World;ARB;GDP (current US$);NY.GDP.MKTP.CD;1961;19997084153.9204;World Bank;;;;;USD
Australia;AUS;GDP (current US$);NY.GDP.MKTP.CD;1961;19684003149.4405;World Bank;;;;;USD
Austria;AUT;GDP (current US$);NY.GDP.MKTP.CD;1961;7346566037.83392;World Bank;;;;;USD
Burundi;BDI;GDP (current US$);NY.GDP.MKTP.CD;1961;202999991.80106;World Bank;;;;;USD
Belgium;BEL;GDP (current US$);NY.GDP.MKTP.CD;1961;12561701694.3319;World Bank;;;;;USD
Benin;BEN;GDP (current US$);NY.GDP.MKTP.CD;1961;235668220.508202;World Bank;;;;;USD
Burkina Faso;BFA;GDP (current US$);NY.GDP.MKTP.CD;1961;350247234.260712;World Bank;;;;;USD
Bangladesh;BGD;GDP (current US$);NY.GDP.MKTP.CD;1961;4817580375.0;World Bank;;;;;USD
Bahamas; The;GDP (current US$);NY.GDP.MKTP.CD;1961;190021993.159208;World Bank;;;;;USD
Belize;BLZ;GDP (current US$);NY.GDP.MKTP.CD;1961;29964999.965;World Bank;;;;;USD
Bermuda;BMU;GDP (current US$);NY.GDP.MKTP.CD;1961;76500000.0;World Bank;;;;;USD
Bolivia;BOL;GDP (current US$);NY.GDP.MKTP.CD;1961;406000000.0;World Bank;;;;;USD
Brazil;BRA;GDP (current US$);NY.GDP.MKTP.CD;1961;17275940449.3837;World Bank;;;;;USD
Barbados;BRB;GDP (current US$);NY.GDP.MKTP.CD;1961;85363759.3050333;World Bank;;;;;USD
Botswana;BWA;GDP (current US$);NY.GDP.MKTP.CD;1961;32902612.8664855;World Bank;;;;;USD
Central African Republic;CAF;GDP (current US$);NY.GDP.MKTP.CD;1961;123134583.463559;World Bank;;;;;USD
Canada;CAN;GDP (current US$);NY.GDP.MKTP.CD;1961;41038192837.9035;World Bank;;;;;USD
Switzerland;CHE;GDP (current US$);NY.GDP.MKTP.CD;1961;11713348834.3069;World Bank;;;;;USD
Chile;CHL;GDP (current US$);NY.GDP.MKTP.CD;1961;4829238095.2381;World Bank;;;;;USD
China;CHN;GDP (current US$);NY.GDP.MKTP.CD;1961;50056685957.359;World Bank;;;;;USD
Cote d'Ivoire;CIV;GDP (current US$);NY.GDP.MKTP.CD;1961;618245634.179831;World Bank;;;;;USD
Cameroon;CMR;GDP (current US$);NY.GDP.MKTP.CD;1961;652777608.320492;World Bank;;;;;USD
Congo; Dem. Rep.;GDP (current US$);NY.GDP.MKTP.CD;1961;3086746857.14286;World Bank;;;;;USD
Congo; Rep.;GDP (current US$);NY.GDP.MKTP.CD;1961;151675738.926342;World Bank;;;;;USD
Colombia;COL;GDP (current US$);NY.GDP.MKTP.CD;1961;4540447761.19403;World Bank;;;;;USD
Costa Rica;CRI;GDP (current US$);NY.GDP.MKTP.CD;1961;490325181.614275;World Bank;;;;;USD
Caribbean small states;CSS;GDP (current US$);NY.GDP.MKTP.CD;1961;699601326.176699;World Bank;;;;;USD
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;1961;96558204043.1028;World Bank;;;;;USD
Denmark;DNK;GDP (current US$);NY.GDP.MKTP.CD;1961;7058361229.35415;World Bank;;;;;USD
Dominican Republic;DOM;GDP (current US$);NY.GDP.MKTP.CD;1961;654100200.0;World Bank;;;;;USD
Algeria;DZA;GDP (current US$);NY.GDP.MKTP.CD;1961;2434747055.94018;World Bank;;;;;USD
East Asia & Pacific (excluding high income);EAP;GDP (current US$);NY.GDP.MKTP.CD;1961;71139478707.1349;World Bank;;;;;USD
Early-demographic dividend;EAR;GDP (current US$);NY.GDP.MKTP.CD;1961;161302482593.386;World Bank;;;;;USD
East Asia & Pacific;EAS;GDP (current US$);NY.GDP.MKTP.CD;1961;158406594384.514;World Bank;;;;;USD
Europe & Central Asia;ECS;GDP (current US$);NY.GDP.MKTP.CD;1961;469110075856.153;World Bank;;;;;USD
Ecuador;ECU;GDP (current US$);NY.GDP.MKTP.CD;1961;1753850955.05808;World Bank;;;;;USD
Egypt; Arab Rep.;GDP (current US$);NY.GDP.MKTP.CD;1961;4494575422.17787;World Bank;;;;;USD
Euro area;EMU;GDP (current US$);NY.GDP.MKTP.CD;1961;279722204488.921;World Bank;;;;;USD
Spain;ESP;GDP (current US$);NY.GDP.MKTP.CD;1961;14238126759.7335;World Bank;;;;;USD
Ethiopia;ETH;GDP (current US$);NY.GDP.MKTP.CD;1961;1680859514.1016;World Bank;;;;;USD
European Union;EUU;GDP (current US$);NY.GDP.MKTP.CD;1961;316579871854.423;World Bank;;;;;USD
Fragile and conflict affected situations;FCS;GDP (current US$);NY.GDP.MKTP.CD;1961;35668456087.2839;World Bank;;;;;USD
Finland;FIN;GDP (current US$);NY.GDP.MKTP.CD;1961;5984433774.41601;World Bank;;;;;USD
Fiji;FJI;GDP (current US$);NY.GDP.MKTP.CD;1961;116987784.913739;World Bank;;;;;USD
France;FRA;GDP (current US$);NY.GDP.MKTP.CD;1961;66806595974.7159;World Bank;;;;;USD
Gabon;GAB;GDP (current US$);NY.GDP.MKTP.CD;1961;167637907.122782;World Bank;;;;;USD
United Kingdom;GBR;GDP (current US$);NY.GDP.MKTP.CD;1961;77741965703.3544;World Bank;;;;;USD
Ghana;GHA;GDP (current US$);NY.GDP.MKTP.CD;1961;1302674324.88378;World Bank;;;;;USD
Greece;GRC;GDP (current US$);NY.GDP.MKTP.CD;1961;4892397431.33292;World Bank;;;;;USD
Guatemala;GTM;GDP (current US$);NY.GDP.MKTP.CD;1961;1076699900.0;World Bank;;;;;USD
Guyana;GUY;GDP (current US$);NY.GDP.MKTP.CD;1961;185849535.376162;World Bank;;;;;USD
High income;HIC;GDP (current US$);NY.GDP.MKTP.CD;1961;1165197112448.35;World Bank;;;;;USD
Hong Kong SAR; China;GDP (current US$);NY.GDP.MKTP.CD;1961;1383681651.13776;World Bank;;;;;USD
Honduras;HND;GDP (current US$);NY.GDP.MKTP.CD;1961;356200000.0;World Bank;;;;;USD
Heavily indebted poor countries (HIPC);HPC;GDP (current US$);NY.GDP.MKTP.CD;1961;22459725995.3549;World Bank;;;;;USD
Haiti;HTI;GDP (current US$);NY.GDP.MKTP.CD;1961;271066000.0;World Bank;;;;;USD
IBRD only;IBD;GDP (current US$);NY.GDP.MKTP.CD;1961;314825492753.681;World Bank;;;;;USD
IDA & IBRD total;IBT;GDP (current US$);NY.GDP.MKTP.CD;1961;362462403613.598;World Bank;;;;;USD
IDA total;IDA;GDP (current US$);NY.GDP.MKTP.CD;1961;45696271473.9688;World Bank;;;;;USD
IDA blend;IDB;GDP (current US$);NY.GDP.MKTP.CD;1961;12720578451.4747;World Bank;;;;;USD
IDA only;IDX;GDP (current US$);NY.GDP.MKTP.CD;1961;33970460024.7388;World Bank;;;;;USD
India;IND;GDP (current US$);NY.GDP.MKTP.CD;1961;39232435784.0358;World Bank;;;;;USD
Ireland;IRL;GDP (current US$);NY.GDP.MKTP.CD;1961;2151772979.96956;World Bank;;;;;USD
Iran; Islamic Rep.;GDP (current US$);NY.GDP.MKTP.CD;1961;4426949094.83828;World Bank;;;;;USD
Iraq;IRQ;GDP (current US$);NY.GDP.MKTP.CD;1961;1671960965.21561;World Bank;;;;;USD
Iceland;ISL;GDP (current US$);NY.GDP.MKTP.CD;1961;257703244.559997;World Bank;;;;;USD
Israel;ISR;GDP (current US$);NY.GDP.MKTP.CD;1961;3701628227.73845;World Bank;;;;;USD
Italy;ITA;GDP (current US$);NY.GDP.MKTP.CD;1961;46649487320.4225;World Bank;;;;;USD
Jamaica;JAM;GDP (current US$);NY.GDP.MKTP.CD;1961;748043500.7826;World Bank;;;;;USD
Japan;JPN;GDP (current US$);NY.GDP.MKTP.CD;1961;57266758179.5883;World Bank;;;;;USD
Kenya;KEN;GDP (current US$);NY.GDP.MKTP.CD;1961;792959472.816211;World Bank;;;;;USD
St. Kitts and Nevis;KNA;GDP (current US$);NY.GDP.MKTP.CD;1961;12483302.125078;World Bank;;;;;USD
Korea; Rep.;GDP (current US$);NY.GDP.MKTP.CD;1961;2417628736.52655;World Bank;;;;;USD
Latin America & Caribbean (excluding high income);LAC;GDP (current US$);NY.GDP.MKTP.CD;1961;71345935570.5127;World Bank;;;;;USD
Liberia;LBR;GDP (current US$);NY.GDP.MKTP.CD;1961;183920900.0;World Bank;;;;;USD
Libya;LBY;GDP (current US$);NY.GDP.MKTP.CD;1961;443905612.037755;World Bank;;;;;USD
Latin America & Caribbean;LCN;GDP (current US$);NY.GDP.MKTP.CD;1961;89709981773.9291;World Bank;;;;;USD
Least developed countries: UN classification;LDC;GDP (current US$);NY.GDP.MKTP.CD;1961;29407704714.7092;World Bank;;;;;USD
Low income;LIC;GDP (current US$);NY.GDP.MKTP.CD;1961;14789797831.6894;World Bank;;;;;USD
Sri Lanka;LKA;GDP (current US$);NY.GDP.MKTP.CD;1961;1444327731.09244;World Bank;;;;;USD
Lower middle income;LMC;GDP (current US$);NY.GDP.MKTP.CD;1961;90809724342.6027;World Bank;;;;;USD
Low & middle income;LMY;GDP (current US$);NY.GDP.MKTP.CD;1961;275467988962.025;World Bank;;;;;USD
Lesotho;LSO;GDP (current US$);NY.GDP.MKTP.CD;1961;35699985.7200057;World Bank;;;;;USD
Late-demographic dividend;LTE;GDP (current US$);NY.GDP.MKTP.CD;1961;170099892398.3;World Bank;;;;;USD
Luxembourg;LUX;GDP (current US$);NY.GDP.MKTP.CD;1961;710163719.406917;World Bank;;;;;USD
Morocco;MAR;GDP (current US$);NY.GDP.MKTP.CD;1961;2025693539.55842;World Bank;;;;;USD
Madagascar;MDG;GDP (current US$);NY.GDP.MKTP.CD;1961;699161944.558097;World Bank;;;;;USD
Middle East & North Africa;MEA;GDP (current US$);NY.GDP.MKTP.CD;1961;26730873312.6987;World Bank;;;;;USD
Mexico;MEX;GDP (current US$);NY.GDP.MKTP.CD;1961;14160000000.0;World Bank;;;;;USD
Middle income;MIC;GDP (current US$);NY.GDP.MKTP.CD;1961;262100046400.544;World Bank;;;;;USD
Myanmar;MMR;GDP (current US$);NY.GDP.MKTP.CD;1961;605581577.287066;World Bank;;;;;USD
Middle East & North Africa (excluding high income);MNA;GDP (current US$);NY.GDP.MKTP.CD;1961;18550938512.682;World Bank;;;;;USD
Mauritania;MRT;GDP (current US$);NY.GDP.MKTP.CD;1961;159213430.204754;World Bank;;;;;USD
Mauritius;MUS;GDP (current US$);NY.GDP.MKTP.CD;1961;191757729.477729;World Bank;;;;;USD
