GeoAreaName;GeoAreaCode;SeriesDescription;SeriesCode;TimePeriod;Value;Source;Location;Sex;TypeofProduct;GroundsOfDiscrimination;Units
Argentina;ARG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.417490005;World Bank;;;;;PERCENT
Australia;AUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.662179947;World Bank;;;;;PERCENT
Austria;AUT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.580770016;World Bank;;;;;PERCENT
Azerbaijan;AZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.235330001;World Bank;;;;;PERCENT
Belgium;BEL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.742990017;World Bank;;;;;PERCENT
Burkina Faso;BFA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.158340007;World Bank;;;;;PERCENT
Bulgaria;BGR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.418260008;World Bank;;;;;PERCENT
Belarus;BLR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.998520017;World Bank;;;;;PERCENT
Bolivia;BOL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.32543999;World Bank;;;;;PERCENT
Canada;CAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.606819987;World Bank;;;;;PERCENT
Central Europe and the Baltics;CEB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.724150396;World Bank;;;;;PERCENT
Switzerland;CHE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.376490116;World Bank;;;;;PERCENT
China;CHN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.563239992;World Bank;;;;;PERCENT
Costa Rica;CRI;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.302210003;World Bank;;;;;PERCENT
Cuba;CUB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.347359985;World Bank;;;;;PERCENT
Czechia;CZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.889119983;World Bank;;;;;PERCENT
Germany;DEU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.144609928;World Bank;;;;;PERCENT
Denmark;DNK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.80666995;World Bank;;;;;PERCENT
East Asia & Pacific (excluding high income);EAP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.461941438;World Bank;;;;;PERCENT
East Asia & Pacific;EAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.185486279;World Bank;;;;;PERCENT
Europe & Central Asia;ECS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.651949711;World Bank;;;;;PERCENT
Ecuador;ECU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.07406;World Bank;;;;;PERCENT
Egypt, Arab Rep.;EGY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.212599993;World Bank;;;;;PERCENT
Euro area;EMU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.73989538;World Bank;;;;;PERCENT
Spain;ESP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.787530005;World Bank;;;;;PERCENT
European Union;EUU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.698370457;World Bank;;;;;PERCENT
Finland;FIN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.452559948;World Bank;;;;;PERCENT
France;FRA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.222800016;World Bank;;;;;PERCENT
United Kingdom;GBR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.575399995;World Bank;;;;;PERCENT
Georgia;GEO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.330879986;World Bank;;;;;PERCENT
High income;HIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.128280925;World Bank;;;;;PERCENT
Hungary;HUN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.630270004;World Bank;;;;;PERCENT
India;IND;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.639050007;World Bank;;;;;PERCENT
Ireland;IRL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.271559954;World Bank;;;;;PERCENT
Israel;ISR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.488509893;World Bank;;;;;PERCENT
Italy;ITA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.945900023;World Bank;;;;;PERCENT
Japan;JPN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.643029928;World Bank;;;;;PERCENT
Korea, Rep.;KOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.216160059;World Bank;;;;;PERCENT
Sri Lanka;LKA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.183559999;World Bank;;;;;PERCENT
Lithuania;LTU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.491699994;World Bank;;;;;PERCENT
Latvia;LVA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.396890014;World Bank;;;;;PERCENT
Moldova;MDA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.872959971;World Bank;;;;;PERCENT
Mexico;MEX;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.23838;World Bank;;;;;PERCENT
Malaysia;MYS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.216450006;World Bank;;;;;PERCENT
North America;NAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.389029972;World Bank;;;;;PERCENT
Netherlands;NLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.840929985;World Bank;;;;;PERCENT
OECD members;OED;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.109586228;World Bank;;;;;PERCENT
Panama;PAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.310099989;World Bank;;;;;PERCENT
Poland;POL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.639370024;World Bank;;;;;PERCENT
Portugal;PRT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.549499989;World Bank;;;;;PERCENT
Post-demographic dividend;PST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.162315867;World Bank;;;;;PERCENT
Romania;ROU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.674719989;World Bank;;;;;PERCENT
Russian Federation;RUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.965919971;World Bank;;;;;PERCENT
South Asia;SAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.623488638;World Bank;;;;;PERCENT
Singapore;SGP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.319910049;World Bank;;;;;PERCENT
Slovak Republic;SVK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.88963002;World Bank;;;;;PERCENT
Slovenia;SVN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.264729977;World Bank;;;;;PERCENT
East Asia & Pacific (IDA & IBRD countries);TEA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.461941438;World Bank;;;;;PERCENT
Europe & Central Asia (IDA & IBRD countries);TEC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.758343041;World Bank;;;;;PERCENT
Thailand;THA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.119180001;World Bank;;;;;PERCENT
South Asia (IDA & IBRD);TSA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.623488638;World Bank;;;;;PERCENT
Trinidad and Tobago;TTO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.103249997;World Bank;;;;;PERCENT
Turkiye;TUR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.451590002;World Bank;;;;;PERCENT
Uruguay;URY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.265009999;World Bank;;;;;PERCENT
United States;USA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;2.450129986;World Bank;;;;;PERCENT
World;WLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;1.96819875;World Bank;;;;;PERCENT
Zambia;ZMB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1996;0.01104;World Bank;;;;;PERCENT
Argentina;ARG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.419589996;World Bank;;;;;PERCENT
Armenia;ARM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.186920002;World Bank;;;;;PERCENT
Austria;AUT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.654909968;World Bank;;;;;PERCENT
Azerbaijan;AZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.369500011;World Bank;;;;;PERCENT
Belgium;BEL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.809710026;World Bank;;;;;PERCENT
Burkina Faso;BFA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.181040004;World Bank;;;;;PERCENT
Bulgaria;BGR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.46548;World Bank;;;;;PERCENT
Belarus;BLR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.730000019;World Bank;;;;;PERCENT
Bermuda;BMU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.058850002;World Bank;;;;;PERCENT
Bolivia;BOL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.31577;World Bank;;;;;PERCENT
Canada;CAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.613860011;World Bank;;;;;PERCENT
Central Europe and the Baltics;CEB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.750004256;World Bank;;;;;PERCENT
China;CHN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.63872999;World Bank;;;;;PERCENT
Costa Rica;CRI;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.29569;World Bank;;;;;PERCENT
Cuba;CUB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.401719987;World Bank;;;;;PERCENT
Czechia;CZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.988189995;World Bank;;;;;PERCENT
Germany;DEU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.188319921;World Bank;;;;;PERCENT
Denmark;DNK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.88914001;World Bank;;;;;PERCENT
East Asia & Pacific (excluding high income);EAP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.563686498;World Bank;;;;;PERCENT
East Asia & Pacific;EAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.261229769;World Bank;;;;;PERCENT
Europe & Central Asia (excluding high income);ECA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.610571007;World Bank;;;;;PERCENT
Europe & Central Asia;ECS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.636452761;World Bank;;;;;PERCENT
Ecuador;ECU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.062629998;World Bank;;;;;PERCENT
Egypt, Arab Rep.;EGY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.197559997;World Bank;;;;;PERCENT
Euro area;EMU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.714638617;World Bank;;;;;PERCENT
Spain;ESP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.777809978;World Bank;;;;;PERCENT
European Union;EUU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.73145287;World Bank;;;;;PERCENT
Finland;FIN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.621579885;World Bank;;;;;PERCENT
France;FRA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.146990061;World Bank;;;;;PERCENT
United Kingdom;GBR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.537289977;World Bank;;;;;PERCENT
Georgia;GEO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.342400014;World Bank;;;;;PERCENT
Greece;GRC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.429100007;World Bank;;;;;PERCENT
High income;HIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.156266309;World Bank;;;;;PERCENT
Hungary;HUN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.698949993;World Bank;;;;;PERCENT
India;IND;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.686689973;World Bank;;;;;PERCENT
Ireland;IRL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.242709994;World Bank;;;;;PERCENT
Iceland;ISL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.798079967;World Bank;;;;;PERCENT
Israel;ISR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.708950043;World Bank;;;;;PERCENT
Italy;ITA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.987689972;World Bank;;;;;PERCENT
Japan;JPN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.721770048;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.293370008;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.193900004;World Bank;;;;;PERCENT
Korea, Rep.;KOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.248300076;World Bank;;;;;PERCENT
Kuwait;KWT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.205379993;World Bank;;;;;PERCENT
Lithuania;LTU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.536670029;World Bank;;;;;PERCENT
Latvia;LVA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.366270006;World Bank;;;;;PERCENT
Moldova;MDA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.806789994;World Bank;;;;;PERCENT
Madagascar;MDG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.183249995;World Bank;;;;;PERCENT
Mexico;MEX;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.264039993;World Bank;;;;;PERCENT
North Macedonia;MKD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.359109998;World Bank;;;;;PERCENT
Myanmar;MMR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.05985;World Bank;;;;;PERCENT
Mongolia;MNG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.167860001;World Bank;;;;;PERCENT
Mauritius;MUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.275290012;World Bank;;;;;PERCENT
North America;NAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.415147496;World Bank;;;;;PERCENT
Nicaragua;NIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.065099999;World Bank;;;;;PERCENT
Netherlands;NLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.844769955;World Bank;;;;;PERCENT
Norway;NOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.593500018;World Bank;;;;;PERCENT
New Zealand;NZL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.056489944;World Bank;;;;;PERCENT
OECD members;OED;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.132208383;World Bank;;;;;PERCENT
Pakistan;PAK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.155650005;World Bank;;;;;PERCENT
Panama;PAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.299109995;World Bank;;;;;PERCENT
Peru;PER;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.0836;World Bank;;;;;PERCENT
Poland;POL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.643149972;World Bank;;;;;PERCENT
Portugal;PRT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.563740015;World Bank;;;;;PERCENT
Post-demographic dividend;PST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.191359436;World Bank;;;;;PERCENT
Romania;ROU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.574509978;World Bank;;;;;PERCENT
Russian Federation;RUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.043740034;World Bank;;;;;PERCENT
South Asia;SAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.617372523;World Bank;;;;;PERCENT
Singapore;SGP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.415639997;World Bank;;;;;PERCENT
Serbia;SRB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.709150016;World Bank;;;;;PERCENT
Slovak Republic;SVK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.051079988;World Bank;;;;;PERCENT
Slovenia;SVN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.246430039;World Bank;;;;;PERCENT
Sweden;SWE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;3.273940086;World Bank;;;;;PERCENT
East Asia & Pacific (IDA & IBRD countries);TEA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.563686498;World Bank;;;;;PERCENT
Europe & Central Asia (IDA & IBRD countries);TEC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.80123931;World Bank;;;;;PERCENT
Thailand;THA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.102140002;World Bank;;;;;PERCENT
South Asia (IDA & IBRD);TSA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.617372523;World Bank;;;;;PERCENT
Trinidad and Tobago;TTO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.115529999;World Bank;;;;;PERCENT
Turkiye;TUR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.491679996;World Bank;;;;;PERCENT
Ukraine;UKR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.192299962;World Bank;;;;;PERCENT
Uruguay;URY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.349940002;World Bank;;;;;PERCENT
United States;USA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;2.47713995;World Bank;;;;;PERCENT
World;WLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;1.966338733;World Bank;;;;;PERCENT
South Africa;ZAF;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.526939988;World Bank;;;;;PERCENT
Zambia;ZMB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1997;0.00737;World Bank;;;;;PERCENT
Argentina;ARG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.411309987;World Bank;;;;;PERCENT
Armenia;ARM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.226009995;World Bank;;;;;PERCENT
Australia;AUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.513509989;World Bank;;;;;PERCENT
Austria;AUT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.731549978;World Bank;;;;;PERCENT
Azerbaijan;AZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.421249986;World Bank;;;;;PERCENT
Belgium;BEL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.838250041;World Bank;;;;;PERCENT
Bulgaria;BGR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.482230008;World Bank;;;;;PERCENT
Belarus;BLR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.705780029;World Bank;;;;;PERCENT
Bolivia;BOL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.294950008;World Bank;;;;;PERCENT
Canada;CAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.710510015;World Bank;;;;;PERCENT
Central Europe and the Baltics;CEB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.732533783;World Bank;;;;;PERCENT
China;CHN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.646889985;World Bank;;;;;PERCENT
Costa Rica;CRI;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.265260011;World Bank;;;;;PERCENT
Cuba;CUB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.501240015;World Bank;;;;;PERCENT
Cyprus;CYP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.203309998;World Bank;;;;;PERCENT
Czechia;CZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.060220003;World Bank;;;;;PERCENT
Germany;DEU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;2.216130018;World Bank;;;;;PERCENT
Denmark;DNK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;2.006190062;World Bank;;;;;PERCENT
East Asia & Pacific (excluding high income);EAP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.626627043;World Bank;;;;;PERCENT
East Asia & Pacific;EAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;2.228707042;World Bank;;;;;PERCENT
Europe & Central Asia (excluding high income);ECA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.463794041;World Bank;;;;;PERCENT
Europe & Central Asia;ECS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.604498722;World Bank;;;;;PERCENT
Ecuador;ECU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.065169998;World Bank;;;;;PERCENT
Egypt, Arab Rep.;EGY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.199100003;World Bank;;;;;PERCENT
Euro area;EMU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.741110618;World Bank;;;;;PERCENT
Spain;ESP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.848039985;World Bank;;;;;PERCENT
Estonia;EST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.565010011;World Bank;;;;;PERCENT
European Union;EUU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.699553469;World Bank;;;;;PERCENT
Finland;FIN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;2.784430027;World Bank;;;;;PERCENT
France;FRA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;2.094759941;World Bank;;;;;PERCENT
United Kingdom;GBR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.547770023;World Bank;;;;;PERCENT
Georgia;GEO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.353839993;World Bank;;;;;PERCENT
High income;HIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;2.161611266;World Bank;;;;;PERCENT
Hong Kong SAR, China;HKG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.428299993;World Bank;;;;;PERCENT
Hungary;HUN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.657109976;World Bank;;;;;PERCENT
India;IND;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.703790009;World Bank;;;;;PERCENT
Ireland;IRL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.208009958;World Bank;;;;;PERCENT
Iceland;ISL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.950989962;World Bank;;;;;PERCENT
Israel;ISR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;2.818700075;World Bank;;;;;PERCENT
Italy;ITA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;1.004870057;World Bank;;;;;PERCENT
Japan;JPN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;2.827450037;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.220390007;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.210639998;World Bank;;;;;PERCENT
Korea, Rep.;KOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;2.11026001;World Bank;;;;;PERCENT
Kuwait;KWT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.257959992;World Bank;;;;;PERCENT
St. Lucia;LCA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.573949993;World Bank;;;;;PERCENT
Lithuania;LTU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.54381001;World Bank;;;;;PERCENT
Latvia;LVA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.379220009;World Bank;;;;;PERCENT
Morocco;MAR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.245820001;World Bank;;;;;PERCENT
Madagascar;MDG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.093800001;World Bank;;;;;PERCENT
Mexico;MEX;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.285189986;World Bank;;;;;PERCENT
North Macedonia;MKD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;1998;0.408419997;World Bank;;;;;PERCENT
