GeoAreaName;GeoAreaCode;SeriesDescription;SeriesCode;TimePeriod;Value;Source;Location;Sex;TypeofProduct;GroundsOfDiscrimination;Units
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;25.04328286;World Bank;;;;;PERCENT
Belarus;BLR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;57.30477938;World Bank;;;;;PERCENT
Bolivia;BOL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;75.18254034;World Bank;;;;;PERCENT
Brazil;BRA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;19.52787681;World Bank;;;;;PERCENT
Bhutan;BTN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;2.251946207;World Bank;;;;;PERCENT
Congo, Dem. Rep.;COD;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;9.99040157;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;41.70569878;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;47.46082698;World Bank;;;;;PERCENT
Djibouti;DJI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;9.525452203;World Bank;;;;;PERCENT
Dominican Republic;DOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;31.49782393;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;67.98834534;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;60.45411236;World Bank;;;;;PERCENT
Ghana;GHA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;1.376978701;World Bank;;;;;PERCENT
Guinea;GIN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;1.714290132;World Bank;;;;;PERCENT
Haiti;HTI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;19.12826071;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;53.79379101;World Bank;;;;;PERCENT
Iraq;IRQ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;75.77255323;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;7.29996652;World Bank;;;;;PERCENT
Sri Lanka;LKA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;26.18693714;World Bank;;;;;PERCENT
Moldova;MDA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;29.34292627;World Bank;;;;;PERCENT
Mexico;MEX;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;37.06542966;World Bank;;;;;PERCENT
Montenegro;MNE;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;8.566845723;World Bank;;;;;PERCENT
Mongolia;MNG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;99.83052731;World Bank;;;;;PERCENT
Mauritius;MUS;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;44.85370513;World Bank;;;;;PERCENT
Malaysia;MYS;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;79.22384356;World Bank;;;;;PERCENT
Nigeria;NGA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;3.437260398;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;52.36625013;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;86.64396777;World Bank;;;;;PERCENT
Poland;POL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;38.75305414;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;61.9859535;World Bank;;;;;PERCENT
Romania;ROU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;61.83328724;World Bank;;;;;PERCENT
El Salvador;SLV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;88.61370623;World Bank;;;;;PERCENT
Turkiye;TUR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;15.86074501;World Bank;;;;;PERCENT
Tanzania;TZA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;19.34532687;World Bank;;;;;PERCENT
Uganda;UGA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;60.47230763;World Bank;;;;;PERCENT
Ukraine;UKR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;49.5167919;World Bank;;;;;PERCENT
Uruguay;URY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;59.20504719;World Bank;;;;;PERCENT
Viet Nam;VNM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;23.38437144;World Bank;;;;;PERCENT
Kosovo;XKX;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2012;13.70136107;World Bank;;;;;PERCENT
Argentina;ARG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;19.76204865;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;24.63270115;World Bank;;;;;PERCENT
Belarus;BLR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;54.09910921;World Bank;;;;;PERCENT
Chile;CHL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;74.69485687;World Bank;;;;;PERCENT
China;CHN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;43.81317635;World Bank;;;;;PERCENT
Dominican Republic;DOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;28.76995883;World Bank;;;;;PERCENT
Fiji;FJI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;30.32745902;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;60.78643217;World Bank;;;;;PERCENT
Honduras;HND;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;54.2167611;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;7.177861881;World Bank;;;;;PERCENT
Moldova;MDA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;23.79202573;World Bank;;;;;PERCENT
Montenegro;MNE;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;10.4104706;World Bank;;;;;PERCENT
Malawi;MWI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;41.74015905;World Bank;;;;;PERCENT
Pakistan;PAK;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;11.19557382;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;53.9405437;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;54.33507525;World Bank;;;;;PERCENT
Philippines;PHL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;27.35446488;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;59.91109164;World Bank;;;;;PERCENT
Rwanda;RWA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;20.0879472;World Bank;;;;;PERCENT
Serbia;SRB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;11.72430809;World Bank;;;;;PERCENT
Thailand;THA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;59.33326468;World Bank;;;;;PERCENT
Turkiye;TUR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;16.69056926;World Bank;;;;;PERCENT
Ukraine;UKR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;48.07395941;World Bank;;;;;PERCENT
Kosovo;XKX;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2013;14.05047111;World Bank;;;;;PERCENT
Argentina;ARG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;16.80849178;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;28.39566834;World Bank;;;;;PERCENT
Burkina Faso;BFA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;2.287120484;World Bank;;;;;PERCENT
Belarus;BLR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;55.23860906;World Bank;;;;;PERCENT
Bolivia;BOL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;77.45261845;World Bank;;;;;PERCENT
Cameroon;CMR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;0.874446503;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;59.25074218;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;45.85029098;World Bank;;;;;PERCENT
Dominican Republic;DOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;29.9558549;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;71.32978089;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;61.40494808;World Bank;;;;;PERCENT
Guatemala;GTM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;59.11318575;World Bank;;;;;PERCENT
Croatia;HRV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;27.49872208;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;57.19620409;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;66.09539187;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;8.891397777;World Bank;;;;;PERCENT
Liberia;LBR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;6.29201065;World Bank;;;;;PERCENT
Mexico;MEX;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;32.55539933;World Bank;;;;;PERCENT
Montenegro;MNE;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;8.075941383;World Bank;;;;;PERCENT
Mongolia;MNG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;85.70167185;World Bank;;;;;PERCENT
Mozambique;MOZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;1.580291124;World Bank;;;;;PERCENT
Mauritania;MRT;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;45.21555033;World Bank;;;;;PERCENT
Malaysia;MYS;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;88.82698998;World Bank;;;;;PERCENT
Niger;NER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;20.11299179;World Bank;;;;;PERCENT
Nicaragua;NIC;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;59.75030186;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;51.11661099;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;56.09761515;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;58.43560081;World Bank;;;;;PERCENT
Russian Federation;RUS;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;68.00463962;World Bank;;;;;PERCENT
El Salvador;SLV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;53.14034515;World Bank;;;;;PERCENT
Turkiye;TUR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;17.67576403;World Bank;;;;;PERCENT
Tanzania;TZA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;10.93516989;World Bank;;;;;PERCENT
Viet Nam;VNM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;17.50682802;World Bank;;;;;PERCENT
Yemen, Rep.;YEM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;37.98227879;World Bank;;;;;PERCENT
South Africa;ZAF;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2014;78.65059429;World Bank;;;;;PERCENT
Albania;ALB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;1.235942345;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;30.55835216;World Bank;;;;;PERCENT
Azerbaijan;AZE;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;26.91492922;World Bank;;;;;PERCENT
Bosnia and Herzegovina;BIH;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;17.41749604;World Bank;;;;;PERCENT
Belarus;BLR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;52.70019909;World Bank;;;;;PERCENT
Bolivia;BOL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;75.43406928;World Bank;;;;;PERCENT
Brazil;BRA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;23.71616301;World Bank;;;;;PERCENT
Botswana;BWA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;52.19484785;World Bank;;;;;PERCENT
Chile;CHL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;71.56242274;World Bank;;;;;PERCENT
Cote d'Ivoire;CIV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;27.22926329;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;26.35351062;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;52.70247929;World Bank;;;;;PERCENT
Dominican Republic;DOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;26.21193507;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;69.2620459;World Bank;;;;;PERCENT
Ethiopia;ETH;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;21.10348182;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;60.75379001;World Bank;;;;;PERCENT
Gambia, The;GMB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;1.529596123;World Bank;;;;;PERCENT
Honduras;HND;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;43.98538831;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;48.74022717;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;30.62082682;World Bank;;;;;PERCENT
Kenya;KEN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;26.44124182;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;8.828410191;World Bank;;;;;PERCENT
Namibia;NAM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;40.6440053;World Bank;;;;;PERCENT
Nigeria;NGA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;3.764285524;World Bank;;;;;PERCENT
Pakistan;PAK;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;10.3594674;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;63.81897562;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;57.82512999;World Bank;;;;;PERCENT
Philippines;PHL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;33.83040867;World Bank;;;;;PERCENT
Poland;POL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;31.34959188;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;63.30507493;World Bank;;;;;PERCENT
Russian Federation;RUS;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;66.84949173;World Bank;;;;;PERCENT
El Salvador;SLV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;88.29495351;World Bank;;;;;PERCENT
Serbia;SRB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;13.40416366;World Bank;;;;;PERCENT
Tunisia;TUN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;28.78451475;World Bank;;;;;PERCENT
Turkiye;TUR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;17.1004146;World Bank;;;;;PERCENT
Ukraine;UKR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;36.62819387;World Bank;;;;;PERCENT
Uruguay;URY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;55.87405736;World Bank;;;;;PERCENT
Zambia;ZMB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2015;1.460871762;World Bank;;;;;PERCENT
Albania;ALB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;1.738160316;World Bank;;;;;PERCENT
Argentina;ARG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;24.11328146;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;33.38010198;World Bank;;;;;PERCENT
Bangladesh;BGD;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;40.70175791;World Bank;;;;;PERCENT
Belarus;BLR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;54.08126244;World Bank;;;;;PERCENT
Bolivia;BOL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;77.57478769;World Bank;;;;;PERCENT
Brazil;BRA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;23.197618;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;24.3773118;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;54.18096815;World Bank;;;;;PERCENT
Dominican Republic;DOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;55.18518632;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;68.43238694;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;64.26904415;World Bank;;;;;PERCENT
Ghana;GHA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;19.05453381;World Bank;;;;;PERCENT
Honduras;HND;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;33.14880072;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;49.0269959;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;10.09403024;World Bank;;;;;PERCENT
Liberia;LBR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;12.69076793;World Bank;;;;;PERCENT
Sri Lanka;LKA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;28.12655275;World Bank;;;;;PERCENT
Maldives;MDV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;24.50714145;World Bank;;;;;PERCENT
Mexico;MEX;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;43.12047724;World Bank;;;;;PERCENT
Mongolia;MNG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;86.02642778;World Bank;;;;;PERCENT
Malawi;MWI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;41.21916627;World Bank;;;;;PERCENT
Malaysia;MYS;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;75.64416321;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;64.34124941;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;56.99246389;World Bank;;;;;PERCENT
Poland;POL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;31.06173147;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;63.37159059;World Bank;;;;;PERCENT
West Bank and Gaza;PSE;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;21.18313668;World Bank;;;;;PERCENT
Romania;ROU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;58.58157984;World Bank;;;;;PERCENT
Russian Federation;RUS;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;67.89020792;World Bank;;;;;PERCENT
El Salvador;SLV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;88.28630579;World Bank;;;;;PERCENT
Eswatini;SWZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;80.36746594;World Bank;;;;;PERCENT
Turkiye;TUR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;17.96037836;World Bank;;;;;PERCENT
Uganda;UGA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;0.664244324;World Bank;;;;;PERCENT
Ukraine;UKR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;34.74450749;World Bank;;;;;PERCENT
Uruguay;URY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;57.80718346;World Bank;;;;;PERCENT
South Africa;ZAF;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2016;75.76075231;World Bank;;;;;PERCENT
Albania;ALB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;7.084568332;World Bank;;;;;PERCENT
Argentina;ARG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;23.92131123;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;35.22535273;World Bank;;;;;PERCENT
Belarus;BLR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;53.66454935;World Bank;;;;;PERCENT
Bolivia;BOL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;77.00934476;World Bank;;;;;PERCENT
Brazil;BRA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;22.12227399;World Bank;;;;;PERCENT
Bhutan;BTN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;1.980066783;World Bank;;;;;PERCENT
Chile;CHL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;82.64940598;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;23.72171731;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;54.34797248;World Bank;;;;;PERCENT
Dominican Republic;DOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;49.62028876;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;68.54305787;World Bank;;;;;PERCENT
Egypt, Arab Rep.;EGY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;92.20000983;World Bank;;;;;PERCENT
Gabon;GAB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;47.63813271;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;61.76640018;World Bank;;;;;PERCENT
Honduras;HND;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;40.9029634;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;42.42441767;World Bank;;;;;PERCENT
Iran, Islamic Rep.;IRN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;91.4170356;World Bank;;;;;PERCENT
Jamaica;JAM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;45.3803896;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;24.72347034;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;10.16386682;World Bank;;;;;PERCENT
Lesotho;LSO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;73.62156136;World Bank;;;;;PERCENT
Moldova;MDA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;33.30522669;World Bank;;;;;PERCENT
Myanmar;MMR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;8.778518017;World Bank;;;;;PERCENT
Mauritius;MUS;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;50.37484558;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;62.74752548;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;57.87054045;World Bank;;;;;PERCENT
Poland;POL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;36.20069879;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;64.73010491;World Bank;;;;;PERCENT
Russian Federation;RUS;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;65.83533549;World Bank;;;;;PERCENT
El Salvador;SLV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;82.70816373;World Bank;;;;;PERCENT
Somalia;SOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;8.205276885;World Bank;;;;;PERCENT
